index,host,source,sourcetype,"_raw"
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""Wecsvc"" RequiredServices=""Eventlog HTTP"" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""Windows Event Collector"" DependentServices="""" MachineName=""."" ServiceName=""Wecsvc"" ServicesDependedOn=""Eventlog HTTP"" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""WdiSystemHost"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""True"" CanStop=""True"" DisplayName=""Diagnostic System Host"" DependentServices="""" MachineName=""."" ServiceName=""WdiSystemHost"" ServicesDependedOn="""" ServiceHandle="""" Status=""Running"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""WdiServiceHost"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""Diagnostic Service Host"" DependentServices="""" MachineName=""."" ServiceName=""WdiServiceHost"" ServicesDependedOn="""" ServiceHandle="""" Status=""Stopped"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""WcsPlugInService"" RequiredServices=""System.ServiceProcess.ServiceController"" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""Windows Color System"" DependentServices="""" MachineName=""."" ServiceName=""WcsPlugInService"" ServicesDependedOn=""System.ServiceProcess.ServiceController"" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""WAS"" RequiredServices=""System.ServiceProcess.ServiceController"" CanPauseAndContinue=""True"" CanShutdown=""True"" CanStop=""True"" DisplayName=""Windows Process Activation Service"" DependentServices=""W3SVC NetTcpActivator NetPipeActivator"" MachineName=""."" ServiceName=""WAS"" ServicesDependedOn=""System.ServiceProcess.ServiceController"" ServiceHandle=""SafeServiceHandle"" Status=""Running"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""W3SVC"" RequiredServices=""WAS HTTP"" CanPauseAndContinue=""False"" CanShutdown=""True"" CanStop=""True"" DisplayName=""World Wide Web Publishing Service"" DependentServices="""" MachineName=""."" ServiceName=""W3SVC"" ServicesDependedOn=""WAS HTTP"" ServiceHandle=""SafeServiceHandle"" Status=""Running"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""W32Time"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""True"" CanStop=""True"" DisplayName=""Windows Time"" DependentServices="""" MachineName=""."" ServiceName=""W32Time"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Running"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""VSS"" RequiredServices=""System.ServiceProcess.ServiceController"" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""Volume Shadow Copy"" DependentServices="""" MachineName=""."" ServiceName=""VSS"" ServicesDependedOn=""System.ServiceProcess.ServiceController"" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32OwnProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""vmvss"" RequiredServices=""System.ServiceProcess.ServiceController"" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""VMware Snapshot Provider"" DependentServices="""" MachineName=""."" ServiceName=""vmvss"" ServicesDependedOn=""System.ServiceProcess.ServiceController"" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32OwnProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""VMTools"" RequiredServices="""" CanPauseAndContinue=""True"" CanShutdown=""True"" CanStop=""True"" DisplayName=""VMTools"" DependentServices="""" MachineName=""."" ServiceName=""VMTools"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Running"" ServiceType=""Win32OwnProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""vmicvss"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""Hyper-V Volume Shadow Copy Requestor"" DependentServices="""" MachineName=""."" ServiceName=""vmicvss"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""vmictimesync"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""Hyper-V Time Synchronization Service"" DependentServices="""" MachineName=""."" ServiceName=""vmictimesync"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""vmicshutdown"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""Hyper-V Guest Shutdown Service"" DependentServices="""" MachineName=""."" ServiceName=""vmicshutdown"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""vmicrdv"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""Hyper-V Remote Desktop Virtualization Service"" DependentServices="""" MachineName=""."" ServiceName=""vmicrdv"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""vmickvpexchange"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""Hyper-V Data Exchange Service"" DependentServices="""" MachineName=""."" ServiceName=""vmickvpexchange"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""vmicheartbeat"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""Hyper-V Heartbeat Service"" DependentServices="""" MachineName=""."" ServiceName=""vmicheartbeat"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""vds"" RequiredServices=""System.ServiceProcess.ServiceController"" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""Virtual Disk"" DependentServices="""" MachineName=""."" ServiceName=""vds"" ServicesDependedOn=""System.ServiceProcess.ServiceController"" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32OwnProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""VaultSvc"" RequiredServices=""System.ServiceProcess.ServiceController"" CanPauseAndContinue=""False"" CanShutdown=""True"" CanStop=""True"" DisplayName=""Credential Manager"" DependentServices="""" MachineName=""."" ServiceName=""VaultSvc"" ServicesDependedOn=""System.ServiceProcess.ServiceController"" ServiceHandle=""SafeServiceHandle"" Status=""Running"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""upnphost"" RequiredServices=""HTTP SSDPSRV"" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""UPnP Device Host"" DependentServices="""" MachineName=""."" ServiceName=""upnphost"" ServicesDependedOn=""HTTP SSDPSRV"" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""UmRdpService"" RequiredServices=""RDPDR TermService"" CanPauseAndContinue=""False"" CanShutdown=""True"" CanStop=""True"" DisplayName=""Remote Desktop Services UserMode Port Redirector"" DependentServices="""" MachineName=""."" ServiceName=""UmRdpService"" ServicesDependedOn=""RDPDR TermService"" ServiceHandle=""SafeServiceHandle"" Status=""Running"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""UI0Detect"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""Interactive Services Detection"" DependentServices="""" MachineName=""."" ServiceName=""UI0Detect"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32OwnProcess, InteractiveProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""UALSVC"" RequiredServices=""System.ServiceProcess.ServiceController"" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""True"" DisplayName=""User Access Logging Service"" DependentServices="""" MachineName=""."" ServiceName=""UALSVC"" ServicesDependedOn=""System.ServiceProcess.ServiceController"" ServiceHandle=""SafeServiceHandle"" Status=""Running"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""TrustedInstaller"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""Windows Modules Installer"" DependentServices="""" MachineName=""."" ServiceName=""TrustedInstaller"" ServicesDependedOn="""" ServiceHandle="""" Status=""Stopped"" ServiceType=""Win32OwnProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""TrkWks"" RequiredServices=""System.ServiceProcess.ServiceController"" CanPauseAndContinue=""False"" CanShutdown=""True"" CanStop=""True"" DisplayName=""Distributed Link Tracking Client"" DependentServices="""" MachineName=""."" ServiceName=""TrkWks"" ServicesDependedOn=""System.ServiceProcess.ServiceController"" ServiceHandle=""SafeServiceHandle"" Status=""Running"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""TPVCGateway"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""TP VC Gateway Service"" DependentServices="""" MachineName=""."" ServiceName=""TPVCGateway"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32OwnProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""TPAutoConnSvc"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""TP AutoConnect Service"" DependentServices="""" MachineName=""."" ServiceName=""TPAutoConnSvc"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32OwnProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""THREADORDER"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""Thread Ordering Server"" DependentServices="""" MachineName=""."" ServiceName=""THREADORDER"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""Themes"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""True"" DisplayName=""Themes"" DependentServices="""" MachineName=""."" ServiceName=""Themes"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Running"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""TermService"" RequiredServices=""System.ServiceProcess.ServiceController"" CanPauseAndContinue=""False"" CanShutdown=""True"" CanStop=""True"" DisplayName=""Remote Desktop Services"" DependentServices=""System.ServiceProcess.ServiceController"" MachineName=""."" ServiceName=""TermService"" ServicesDependedOn=""System.ServiceProcess.ServiceController"" ServiceHandle=""SafeServiceHandle"" Status=""Running"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""TapiSrv"" RequiredServices=""System.ServiceProcess.ServiceController"" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""Telephony"" DependentServices=""SharedAccess RemoteAccess RasAuto RasMan"" MachineName=""."" ServiceName=""TapiSrv"" ServicesDependedOn=""System.ServiceProcess.ServiceController"" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32OwnProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""SysMain"" RequiredServices=""System.ServiceProcess.ServiceController"" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""Superfetch"" DependentServices="""" MachineName=""."" ServiceName=""SysMain"" ServicesDependedOn=""System.ServiceProcess.ServiceController"" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""swprv"" RequiredServices=""System.ServiceProcess.ServiceController"" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""Microsoft Software Shadow Copy Provider"" DependentServices="""" MachineName=""."" ServiceName=""swprv"" ServicesDependedOn=""System.ServiceProcess.ServiceController"" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32OwnProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""svsvc"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""Spot Verifier"" DependentServices="""" MachineName=""."" ServiceName=""svsvc"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""SstpSvc"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""Secure Socket Tunneling Protocol Service"" DependentServices=""SharedAccess RemoteAccess RasAuto RasMan"" MachineName=""."" ServiceName=""SstpSvc"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""SSDPSRV"" RequiredServices=""System.ServiceProcess.ServiceController"" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""SSDP Discovery"" DependentServices=""System.ServiceProcess.ServiceController"" MachineName=""."" ServiceName=""SSDPSRV"" ServicesDependedOn=""System.ServiceProcess.ServiceController"" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32ShareProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""SPWriterV4"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""SharePoint VSS Writer"" DependentServices="""" MachineName=""."" ServiceName=""SPWriterV4"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32OwnProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""SPUserCodeV4"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""SharePoint User Code Host"" DependentServices="""" MachineName=""."" ServiceName=""SPUserCodeV4"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32OwnProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""SPTraceV4"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""True"" DisplayName=""SharePoint Tracing Service"" DependentServices="""" MachineName=""."" ServiceName=""SPTraceV4"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Running"" ServiceType=""Win32OwnProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""SPTimerV4"" RequiredServices="""" CanPauseAndContinue=""True"" CanShutdown=""True"" CanStop=""True"" DisplayName=""SharePoint Timer Service"" DependentServices="""" MachineName=""."" ServiceName=""SPTimerV4"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Running"" ServiceType=""Win32OwnProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""SPSearchHostController"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""True"" CanStop=""True"" DisplayName=""SharePoint Search Host Controller"" DependentServices="""" MachineName=""."" ServiceName=""SPSearchHostController"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Running"" ServiceType=""Win32OwnProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""sppsvc"" RequiredServices=""System.ServiceProcess.ServiceController"" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""Software Protection"" DependentServices="""" MachineName=""."" ServiceName=""sppsvc"" ServicesDependedOn=""System.ServiceProcess.ServiceController"" ServiceHandle="""" Status=""Stopped"" ServiceType=""Win32OwnProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""Spooler"" RequiredServices=""RPCSS http"" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""True"" DisplayName=""Print Spooler"" DependentServices="""" MachineName=""."" ServiceName=""Spooler"" ServicesDependedOn=""RPCSS http"" ServiceHandle=""SafeServiceHandle"" Status=""Running"" ServiceType=""Win32OwnProcess, InteractiveProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""SplunkForwarder"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""True"" CanStop=""True"" DisplayName=""SplunkForwarder"" DependentServices="""" MachineName=""."" ServiceName=""SplunkForwarder"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Running"" ServiceType=""Win32OwnProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""SPAdminV4"" RequiredServices="""" CanPauseAndContinue=""True"" CanShutdown=""True"" CanStop=""True"" DisplayName=""SharePoint Administration"" DependentServices="""" MachineName=""."" ServiceName=""SPAdminV4"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Running"" ServiceType=""Win32OwnProcess"" Site="""" Container="""""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:ServiceInformation","2013-09-11T15:24:46-07:00 Name=""SNMPTRAP"" RequiredServices="""" CanPauseAndContinue=""False"" CanShutdown=""False"" CanStop=""False"" DisplayName=""SNMP Trap"" DependentServices="""" MachineName=""."" ServiceName=""SNMPTRAP"" ServicesDependedOn="""" ServiceHandle=""SafeServiceHandle"" Status=""Stopped"" ServiceType=""Win32OwnProcess"" Site="""" Container="""""
