index,host,source,sourcetype,"_raw"
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""BITS""
DisplayName=""Background Intelligent Transfer Service""
Description=""Transfers files in the background using idle network bandwidth. If the service is disabled, then any applications that depend on BITS, such as Windows Update or MSN Explorer, will be unable to automatically download programs and other information.""
Path=""C:\\Windows\\System32\\svchost.exe -k netsvcs""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""Browser""
DisplayName=""Computer Browser""
Description=""Maintains an updated list of computers on the network and supplies this list to computers designated as browsers. If this service is stopped, this list will not be updated or maintained. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\System32\\svchost.exe -k netsvcs""
ServiceType=""Share Process""
StartMode=""Disabled""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""c2wts""
DisplayName=""Claims to Windows Token Service""
Description=""Service to convert claims based identities to windows identities""
Path=""C:\\Program Files\\Windows Identity Foundation\\v3.5\\c2wtshost.exe""
ServiceType=""Own Process""
StartMode=""Disabled""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""CertPropSvc""
DisplayName=""Certificate Propagation""
Description=""Copies user certificates and root certificates from smart cards into the current user's certificate store, detects when a smart card is inserted into a smart card reader, and, if needed, installs the smart card Plug and Play minidriver.""
Path=""C:\\Windows\\system32\\svchost.exe -k netsvcs""
ServiceType=""Share Process""
StartMode=""Manual""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""clr_optimization_v2.0.50727_32""
DisplayName=""Microsoft .NET Framework NGEN v2.0.50727_X86""
Description=""Microsoft .NET Framework NGEN""
Path=""C:\\Windows\\Microsoft.NET\\Framework\\v2.0.50727\\mscorsvw.exe""
ServiceType=""Own Process""
StartMode=""Disabled""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""clr_optimization_v2.0.50727_64""
DisplayName=""Microsoft .NET Framework NGEN v2.0.50727_X64""
Description=""Microsoft .NET Framework NGEN""
Path=""C:\\Windows\\Microsoft.NET\\Framework64\\v2.0.50727\\mscorsvw.exe""
ServiceType=""Own Process""
StartMode=""Disabled""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""clr_optimization_v4.0.30319_32""
DisplayName=""Microsoft .NET Framework NGEN v4.0.30319_X86""
Description=""Microsoft .NET Framework NGEN""
Path=""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""
ServiceType=""Own Process""
StartMode=""Auto""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""clr_optimization_v4.0.30319_64""
DisplayName=""Microsoft .NET Framework NGEN v4.0.30319_X64""
Description=""Microsoft .NET Framework NGEN""
Path=""C:\\Windows\\Microsoft.NET\\Framework64\\v4.0.30319\\mscorsvw.exe""
ServiceType=""Own Process""
StartMode=""Auto""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""COMSysApp""
DisplayName=""COM+ System Application""
Description=""Manages the configuration and tracking of Component Object Model (COM)+-based components. If the service is stopped, most COM+-based components will not function properly. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\system32\\dllhost.exe /Processid:{02D4B3F1-FD88-11D1-960D-00805FC79235}""
ServiceType=""Own Process""
StartMode=""Manual""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""CryptSvc""
DisplayName=""Cryptographic Services""
Description=""Provides four management services: Catalog Database Service, which confirms the signatures of Windows files and allows new programs to be installed; Protected Root Service, which adds and removes Trusted Root Certification Authority certificates from this computer; Automatic Root Certificate Update Service, which retrieves root certificates from Windows Update and enable scenarios such as SSL; and Key Service, which helps enroll this computer for certificates. If this service is stopped, these management services will not function properly. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\system32\\svchost.exe -k NetworkService""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""DCLauncher14""
DisplayName=""Document Conversions Launcher for Microsoft SharePoint Server 2010""
Description=""Launcher for Microsoft SharePoint Server 2010 Document Conversions Services""
Path=""""C:\\Program Files\\Microsoft Office Servers\\14.0\\Bin\\Microsoft.Office.Server.Conversions.Launcher.exe""""
ServiceType=""Own Process""
StartMode=""Disabled""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""DCLoadBalancer14""
DisplayName=""Document Conversions Load Balancer for Microsoft SharePoint Server 2010""
Description=""Load Balancer for Microsoft SharePoint Server 2010 Document Conversions Services""
Path=""""C:\\Program Files\\Microsoft Office Servers\\14.0\\Bin\\Microsoft.Office.Server.Conversions.LoadBalancer.exe""""
ServiceType=""Own Process""
StartMode=""Disabled""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""DcomLaunch""
DisplayName=""DCOM Server Process Launcher""
Description=""The DCOMLAUNCH service launches COM and DCOM servers in response to object activation requests. If this service is stopped or disabled, programs using COM or DCOM will not function properly. It is strongly recommended that you have the DCOMLAUNCH service running.""
Path=""C:\\Windows\\system32\\svchost.exe -k DcomLaunch""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""defragsvc""
DisplayName=""Disk Defragmenter""
Description=""Provides Disk Defragmentation Capabilities.""
Path=""C:\\Windows\\system32\\svchost.exe -k defragsvc""
ServiceType=""Own Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""Dhcp""
DisplayName=""DHCP Client""
Description=""Registers and updates IP addresses and DNS records for this computer. If this service is stopped, this computer will not receive dynamic IP addresses and DNS updates. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\system32\\svchost.exe -k LocalServiceNetworkRestricted""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""Dnscache""
DisplayName=""DNS Client""
Description=""The DNS Client service (dnscache) caches Domain Name System (DNS) names and registers the full computer name for this computer. If the service is stopped, DNS names will continue to be resolved. However, the results of DNS name queries will not be cached and the computer's name will not be registered. If the service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\system32\\svchost.exe -k NetworkService""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""dot3svc""
DisplayName=""Wired AutoConfig""
Description=""The Wired AutoConfig (DOT3SVC) service is responsible for performing IEEE 802.1X authentication on Ethernet interfaces. If your current wired network deployment enforces 802.1X authentication, the DOT3SVC service should be configured to run for establishing Layer 2 connectivity and/or providing access to network resources. Wired networks that do not enforce 802.1X authentication are unaffected by the DOT3SVC service.""
Path=""C:\\Windows\\system32\\svchost.exe -k LocalSystemNetworkRestricted""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""DPS""
DisplayName=""Diagnostic Policy Service""
Description=""The Diagnostic Policy Service enables problem detection, troubleshooting and resolution for Windows components.  If this service is stopped, diagnostics will no longer function.""
Path=""C:\\Windows\\System32\\svchost.exe -k LocalServiceNoNetwork""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""EapHost""
DisplayName=""Extensible Authentication Protocol""
Description=""The Extensible Authentication Protocol (EAP) service provides network authentication in such scenarios as 802.1x wired and wireless, VPN, and Network Access Protection (NAP).  EAP also provides application programming interfaces (APIs) that are used by network access clients, including wireless and VPN clients, during the authentication process.  If you disable this service, this computer is prevented from accessing networks that require EAP authentication.""
Path=""C:\\Windows\\System32\\svchost.exe -k netsvcs""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""EFS""
DisplayName=""Encrypting File System (EFS)""
Description=""Provides the core file encryption technology used to store encrypted files on NTFS file system volumes. If this service is stopped or disabled, applications will be unable to access encrypted files.""
Path=""C:\\Windows\\System32\\lsass.exe""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""eventlog""
DisplayName=""Windows Event Log""
Description=""This service manages events and event logs. It supports logging events, querying events, subscribing to events, archiving event logs, and managing event metadata. It can display events in both XML and plain text format. Stopping this service may compromise security and reliability of the system.""
Path=""C:\\Windows\\System32\\svchost.exe -k LocalServiceNetworkRestricted""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""EventSystem""
DisplayName=""COM+ Event System""
Description=""Supports System Event Notification Service (SENS), which provides automatic distribution of events to subscribing Component Object Model (COM) components. If the service is stopped, SENS will close and will not be able to provide logon and logoff notifications. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\system32\\svchost.exe -k LocalService""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""FCRegSvc""
DisplayName=""Microsoft Fibre Channel Platform Registration Service""
Description=""Registers the platform with all available Fibre Channel fabrics, and maintains the registrations.""
Path=""C:\\Windows\\system32\\svchost.exe -k LocalServiceNetworkRestricted""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""fdPHost""
DisplayName=""Function Discovery Provider Host""
Description=""The FDPHOST service hosts the Function Discovery (FD) network discovery providers. These FD providers supply network discovery services for the Simple Services Discovery Protocol (SSDP) and Web Services – Discovery (WS-D) protocol. Stopping or disabling the FDPHOST service will disable network discovery for these protocols when using FD. When this service is unavailable, network services using FD and relying on these discovery protocols will be unable to find network devices or resources.""
Path=""C:\\Windows\\system32\\svchost.exe -k LocalService""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""FDResPub""
DisplayName=""Function Discovery Resource Publication""
Description=""Publishes this computer and resources attached to this computer so they can be discovered over the network.  If this service is stopped, network resources will no longer be published and they will not be discovered by other computers on the network.""
Path=""C:\\Windows\\system32\\svchost.exe -k LocalServiceAndNoImpersonation""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""FIMService""
DisplayName=""Forefront Identity Manager Service""
Description=
Path=""""C:\\Program Files\\Microsoft Office Servers\\14.0\\Service\\Microsoft.ResourceManagement.Service.exe""""
ServiceType=""Own Process""
StartMode=""Disabled""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""FIMSynchronizationService""
DisplayName=""Forefront Identity Manager Synchronization Service""
Description=""Enables integration and management of identity information across multiple directories, systems and platforms. If this service is stopped or disabled, no synchronization or password management for objects in connected data sources will be performed.""
Path=""""C:\\Program Files\\Microsoft Office Servers\\14.0\\Synchronization Service\\Bin\\miiserver.exe""""
ServiceType=""Own Process""
StartMode=""Disabled""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""FontCache""
DisplayName=""Windows Font Cache Service""
Description=""Optimizes performance of applications by caching commonly used font data. Applications will start this service if it is not already running. It can be disabled, though doing so will degrade application performance.""
Path=""C:\\Windows\\system32\\svchost.exe -k LocalService""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""FontCache3.0.0.0""
DisplayName=""Windows Presentation Foundation Font Cache 3.0.0.0""
Description=""Optimizes performance of Windows Presentation Foundation (WPF) applications by caching commonly used font data. WPF applications will start this service if it is not already running. It can be disabled, though doing so will degrade the performance of WPF applications.""
Path=""C:\\Windows\\Microsoft.Net\\Framework64\\v3.0\\WPF\\PresentationFontCache.exe""
ServiceType=""Own Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""gpsvc""
DisplayName=""Group Policy Client""
Description=""The service is responsible for applying settings configured by administrators for the computer and users through the Group Policy component. If the service is stopped or disabled, the settings will not be applied and applications and components will not be manageable through Group Policy. Any components or applications that depend on the Group Policy component might not be functional if the service is stopped or disabled.""
Path=""C:\\Windows\\system32\\svchost.exe -k netsvcs""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""hidserv""
DisplayName=""Human Interface Device Access""
Description=""Enables generic input access to Human Interface Devices (HID), which activates and maintains the use of predefined hot buttons on keyboards, remote controls, and other multimedia devices. If this service is stopped, hot buttons controlled by this service will no longer function. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\system32\\svchost.exe -k LocalSystemNetworkRestricted""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""hkmsvc""
DisplayName=""Health Key and Certificate Management""
Description=""Provides X.509 certificate and key management services for the Network Access Protection Agent (NAPAgent). Enforcement technologies that use X.509 certificates may not function properly without this service""
Path=""C:\\Windows\\System32\\svchost.exe -k netsvcs""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""idsvc""
DisplayName=""Windows CardSpace""
Description=""Securely enables the creation, management, and disclosure of digital identities.""
Path=""""C:\\Windows\\Microsoft.NET\\Framework64\\v3.0\\Windows Communication Foundation\\infocard.exe""""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""IEEtwCollectorService""
DisplayName=""Internet Explorer ETW Collector Service""
Description=""ETW Collector Service for Internet Explorer. When running, this service collects real time ETW events and processes them.""
Path=""C:\\Windows\\system32\\IEEtwCollector.exe /V""
ServiceType=""Own Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""IISADMIN""
DisplayName=""IIS Admin Service""
Description=""Enables this server to administer the IIS metabase. The IIS metabase stores configuration for the SMTP and FTP services. If this service is stopped, the server will be unable to configure SMTP or FTP. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\system32\\inetsrv\\inetinfo.exe""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""IKEEXT""
DisplayName=""IKE and AuthIP IPsec Keying Modules""
Description=""The IKEEXT service hosts the Internet Key Exchange (IKE) and Authenticated Internet Protocol (AuthIP) keying modules. These keying modules are used for authentication and key exchange in Internet Protocol security (IPsec). Stopping or disabling the IKEEXT service will disable IKE and AuthIP key exchange with peer computers. IPsec is typically configured to use IKE or AuthIP; therefore, stopping or disabling the IKEEXT service might result in an IPsec failure and might compromise the security of the system. It is strongly recommended that you have the IKEEXT service running.""
Path=""C:\\Windows\\system32\\svchost.exe -k netsvcs""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""IPBusEnum""
DisplayName=""PnP-X IP Bus Enumerator""
Description=""The PnP-X bus enumerator service manages the virtual network bus. It discovers network connected devices using the SSDP/WS discovery protocols and gives them presence in PnP. If this service is stopped or disabled, presence of NCD devices will not be maintained in PnP. All pnpx based scenarios will stop functioning.""
Path=""C:\\Windows\\system32\\svchost.exe -k LocalSystemNetworkRestricted""
ServiceType=""Share Process""
StartMode=""Disabled""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""iphlpsvc""
DisplayName=""IP Helper""
Description=""Provides tunnel connectivity using IPv6 transition technologies (6to4, ISATAP, Port Proxy, and Teredo), and IP-HTTPS. If this service is stopped, the computer will not have the enhanced connectivity benefits that these technologies offer.""
Path=""C:\\Windows\\System32\\svchost.exe -k NetSvcs""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""KeyIso""
DisplayName=""CNG Key Isolation""
Description=""The CNG key isolation service is hosted in the LSA process. The service provides key process isolation to private keys and associated cryptographic operations as required by the Common Criteria. The service stores and uses long-lived keys in a secure process complying with Common Criteria requirements.""
Path=""C:\\Windows\\system32\\lsass.exe""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""KtmRm""
DisplayName=""KtmRm for Distributed Transaction Coordinator""
Description=""Coordinates transactions between the Distributed Transaction Coordinator (MSDTC) and the Kernel Transaction Manager (KTM). If it is not needed, it is recommended that this service remain stopped. If it is needed, both MSDTC and KTM will start this service automatically. If this service is disabled, any MSDTC transaction interacting with a Kernel Resource Manager will fail and any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\System32\\svchost.exe -k NetworkServiceAndNoImpersonation""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""LanmanServer""
DisplayName=""Server""
Description=""Supports file, print, and named-pipe sharing over the network for this computer. If this service is stopped, these functions will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\system32\\svchost.exe -k netsvcs""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""LanmanWorkstation""
DisplayName=""Workstation""
Description=""Creates and maintains client network connections to remote servers using the SMB protocol. If this service is stopped, these connections will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\System32\\svchost.exe -k NetworkService""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""lltdsvc""
DisplayName=""Link-Layer Topology Discovery Mapper""
Description=""Creates a Network Map, consisting of PC and device topology (connectivity) information, and metadata describing each PC and device.  If this service is disabled, the Network Map will not function properly.""
Path=""C:\\Windows\\System32\\svchost.exe -k LocalService""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""lmhosts""
DisplayName=""TCP/IP NetBIOS Helper""
Description=""Provides support for the NetBIOS over TCP/IP (NetBT) service and NetBIOS name resolution for clients on the network, therefore enabling users to share files, print, and log on to the network. If this service is stopped, these functions might be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\system32\\svchost.exe -k LocalServiceNetworkRestricted""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""MMCSS""
DisplayName=""Multimedia Class Scheduler""
Description=""Enables relative prioritization of work based on system-wide task priorities. This is intended mainly for multimedia applications.  If this service is stopped, individual tasks resort to their default priority.""
Path=""C:\\Windows\\system32\\svchost.exe -k netsvcs""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""MpsSvc""
DisplayName=""Windows Firewall""
Description=""Windows Firewall helps protect your computer by preventing unauthorized users from gaining access to your computer through the Internet or a network.""
Path=""C:\\Windows\\system32\\svchost.exe -k LocalServiceNoNetwork""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""MSDTC""
DisplayName=""Distributed Transaction Coordinator""
Description=""Coordinates transactions that span multiple resource managers, such as databases, message queues, and file systems. If this service is stopped, these transactions will fail. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\System32\\msdtc.exe""
ServiceType=""Own Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
